anime_id,title,type,score,members,favorites,genres,themes,demographics,studios
42275,Miminari,movie,,207,0,['Avant Garde'],[],[],[]
43489,San Zhi Lang,movie,,207,0,[],['Historical'],[],['Shanghai Animation Film Studio']
49621,Eroge! H mo Game mo Kaihatsu Zanmai Recap,special,,207,0,['Hentai'],[],[],[]
55986,Na mo Naki Nanimo Kamo,music,,207,0,[],['Music'],[],[]
56036,......,music,,206,2,"['Horror', 'Supernatural']",['Music'],[],[]
26275,Tokugawa Iemitsu to Edo Bakufu,ova,,206,1,['Drama'],"['Historical', 'Samurai']",['Kids'],[]
35619,Nanatsuko Nezumi Series,ova,,206,1,['Slice of Life'],[],['Kids'],[]
36676,Naga Hamaraja,special,,206,1,[],['Music'],[],[]
37878,Sanpou Shoujo,movie,,206,1,[],['Historical'],['Kids'],[]
18269,Ujusonyeon Kaesi,movie,,206,0,"['Action', 'Adventure', 'Sci-Fi']",[],[],[]
28111,Kaitou Gary no Nihonjin Kouryakuhou!,ova,,206,0,['Drama'],[],[],[]
28567,Azarashi Tama-chan no Hi no Youjin,ova,,206,0,['Drama'],"['Educational', 'Super Power']",['Kids'],[]
31003,Boku no Aozora,ova,,206,0,['Drama'],[],['Kids'],[]
33913,Peeban,ova,,206,0,['Comedy'],[],[],['GARDEN LODGE']
34113,RE:Map,movie,,206,0,['Drama'],[],[],[]
34184,Hikari Sasu Sora e,ova,,206,0,['Drama'],[],['Kids'],[]
34424,How Low Sympathy,music,,206,0,[],['Music'],[],['Decovocal']
35022,Yuuki Aru Hotaru to Tobe Nai Hotaru,ova,,206,0,['Drama'],[],[],[]
35090,Oyayubi-hime,movie,,206,0,['Fantasy'],[],['Kids'],[]
35172,Anzen no Shiteiseki Child Seat,ova,,206,0,[],['Educational'],['Kids'],[]
39202,Kazami Tori,music,,206,0,[],['Music'],[],[]
42372,Xiao Hua Xian 4th Season: Shou Hu Tian Shi 2,ona,,206,0,['Fantasy'],['Mahou Shoujo'],['Kids'],['Taomee']
45607,Yu Tong,movie,,206,0,['Adventure'],['Historical'],[],[]
49439,Kamisama Boku wa,music,,206,0,[],['Music'],[],[]
32797,Shenmi Shijie Lixian Ji 2,movie,,205,0,"['Adventure', 'Comedy', 'Fantasy']",[],[],[]
36233,Kuusou Suizokukan,ona,,205,0,[],[],['Kids'],['Takara Tomy A.R.T.S']
36351,Kotatsu Musume de Teketekete,music,,205,0,[],['Music'],['Kids'],[]
36358,Tsubiregg Tsuburegg March,music,,205,0,[],['Music'],['Kids'],[]
37059,Shiawase Daifuku,music,,205,0,[],['Music'],['Kids'],[]
37691,Boer no Mori e,music,,205,0,[],['Music'],['Kids'],[]
38321,Kimi ga Wasureta Ookina Mono,music,,205,0,[],['Music'],['Kids'],[]
39087,The Crater,music,,205,0,[],['Music'],[],[]
39371,Nintama Rantarou no Jitensha Anzen Kyoushitsu,ova,,205,0,[],"['Educational', 'Martial Arts']",['Kids'],[]
41417,Chao Shou Wuzhuang: Renzhe Wudi,tv,,205,0,"['Action', 'Sci-Fi']",['Mecha'],[],[]
41655,Sunoko-tan. Promotion Anime,special,,205,0,['Comedy'],['Music'],[],[]
48262,Sigan Yeohaengja Luke,tv,,205,0,"['Action', 'Adventure', 'Sci-Fi']",[],['Kids'],['ANYZAC']
53657,Kirameke! Vivacious Dash♡,movie,,205,0,['Drama'],"['Idols (Female)', 'Music', 'School']",[],[]
55207,Fire Emblem Heroes - Book V Ending Movie,ona,,204,2,['Fantasy'],[],[],[]
53279,"Fire Emblem Heroes: Book V - ""In the Club"" Remix",music,,204,1,[],['Music'],[],[]
26093,"Tanbai Haru, Tookaraji",ova,,204,0,['Drama'],[],['Kids'],['Toei Animation']
31701,Wu Lan Qi Qi Ge,tv,,204,0,[],['Historical'],['Kids'],[]
33856,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen",ona,,204,0,['Comedy'],[],[],[]
34340,Hikoichi Tonchi Banashi,movie,,204,0,[],['Historical'],[],[]
37494,Chikyuu to no Yakusoku,ova,,204,0,[],[],['Kids'],['Tezuka Productions']
39353,Chibi Maruko-chan no Konna Nori Kata Abunai yo,ova,,204,0,[],[],['Kids'],[]
40928,Doko kara Kita no,music,,204,0,[],['Music'],['Kids'],[]
41027,Kaiketsu Zorori no Kyoufu no Hanayome Sakusen,ova,,204,0,"['Adventure', 'Comedy']",[],[],[]
42214,Kongjwi & Patjwi,movie,,204,0,"['Fantasy', 'Romance']",[],[],[]
42347,Hakata Bus Terminal Blues,music,,204,0,['Comedy'],['Music'],[],[]
48789,ColoColo Animal Otogibanashi,tv,,204,0,['Comedy'],[],['Kids'],['Milky Cartoon']
53575,Fei Ba! Lanqiu: Xuzhang,ona,,204,0,"['Comedy', 'Sports']","['School', 'Team Sports']",[],[]
53840,Redai Fuyan,movie,,204,0,"['Avant Garde', 'Drama']",[],[],[]
26291,Boku no Diet Daisakusen,ova,,203,1,['Drama'],[],['Kids'],[]
55999,Skysonar,music,,203,1,[],['Music'],[],['Studio Easter']
25193,Donguri Mori e,ova,,203,0,['Fantasy'],[],['Kids'],['Toei Animation']
26341,Hanamaru Koutsuu Anzen,ova,,203,0,['Drama'],['Educational'],['Kids'],[]
27847,Kyoushitsu wa Obake ga Ippai/Boku wa Yuusha da zo,ova,,203,0,"['Fantasy', 'Supernatural']",[],['Kids'],['Toei Animation']
28551,Boku wa Sugu ni Nigetanda: Higashi Nihon Daishinsai kara Mananda Koto,ova,,203,0,['Drama'],[],['Kids'],[]
30284,Taabou no Ganbaru Sengen,ova,,203,0,[],[],['Kids'],[]
30969,Yasashii Ookami,ova,,203,0,[],[],['Kids'],[]
32225,Onpu,movie,,203,0,[],['Music'],['Kids'],[]
33539,Shima Kousaku no Asia Risshi-den Specials,special,,203,0,['Drama'],[],['Seinen'],[]
34924,Nenbutsu Monogatari,ova,,203,0,[],['Historical'],[],[]
35508,Shampoo Ouji,tv,,203,0,"['Adventure', 'Fantasy']",[],['Kids'],[]
36821,Machibouke,music,,203,0,[],['Music'],['Kids'],[]
38856,Muddy Water,music,,203,0,[],['Music'],[],[]
39861,Tonosama Gaeru,music,,203,0,['Comedy'],['Music'],['Kids'],['Creatures Inc.']
41633,Best Friend,music,,203,0,[],['Music'],['Kids'],[]
42357,Dai 13-kai Indies Anime Festa OP,special,,203,0,['Comedy'],['Music'],[],[]
48919,HKT48 × Peeping Life,special,,203,0,['Comedy'],[],[],['CoMix Wave Films']
49983,Waixingren Shi Riji,ona,,203,0,"['Comedy', 'Sci-Fi']",[],[],[]
30975,Nanoha,ova,,202,1,['Drama'],['Historical'],['Kids'],[]
30861,Happy Bogeys,movie,,202,0,[],[],[],[]
33849,Nekoronde ID,special,,202,0,['Comedy'],[],[],[]
34182,Nikoniko♪Connie-chan,tv,,202,0,[],[],['Kids'],[]
38007,Dot Bit Retro: Boku Dake no Kusoge,ona,,202,0,"['Comedy', 'Fantasy', 'Slice of Life']",[],[],['Asura Film']
38786,Kensaku to Enjin no Atarashii Tomodachi: Query Toujou!,ona,,202,0,[],[],['Kids'],[]
39544,Shuuseki Life,music,,202,0,[],['Music'],[],[]
40599,Natane Shigure,music,,202,0,[],['Music'],['Kids'],[]
40694,Dosukoi!! Tarou,music,,202,0,['Sports'],['Music'],['Kids'],[]
40840,Soumatou,music,,202,0,[],['Music'],['Kids'],[]
41391,Nankyoku Penguin Colors,ona,,202,0,['Slice of Life'],[],[],[]
42111,Mouretsu 50 Ototarou,ona,,202,0,['Comedy'],['Parody'],[],[]
42181,Shingata Jii (5-daime) LT-AM-3501,special,,202,0,['Comedy'],[],[],[]
42802,Execute,special,,202,0,['Avant Garde'],['Music'],[],[]
43774,Sherlock Holmes to Watson Hakase,music,,202,0,['Mystery'],['Music'],['Kids'],[]
49351,The Fullmoon Tradition: Indra Pilot Film,movie,,202,0,['Fantasy'],[],[],[]
55319,"Kyou, Watashi no Monogatari ga Hashirimasu.: Another Side-hen",ona,,202,0,"['Slice of Life', 'Sports']","['Adult Cast', 'Music', 'Racing']",[],['Studio Colorido']
37219,Xiongmao He Xiao Yan Shu,tv,,201,1,['Comedy'],[],['Kids'],[]
34711,Benpiyaku Colace,ona,,201,0,['Slice of Life'],[],[],[]
36294,Kana Kana ka na,music,,201,0,[],['Music'],['Kids'],[]
36299,Oniichan ni Natchatta,music,,201,0,[],['Music'],['Kids'],[]
37720,Dandy Hitsuji Shitsuji,music,,201,0,[],['Music'],['Kids'],[]
37945,Cocomong 3,tv,,201,0,[],[],['Kids'],['Olive Studio']
39205,Oshamani,ona,,201,0,[],[],['Kids'],[]
39309,Ultraman Kids no Shouboutai,ova,,201,0,['Sci-Fi'],[],['Kids'],[]
40366,Three Workers,music,,201,0,[],['Music'],[],[]
42373,Xiao Hua Xian 5th Season: Si Shi Huayu - Chun Xia,ona,,201,0,['Fantasy'],['Mahou Shoujo'],['Kids'],['Taomee']
42780,Boku no Me wa Neko no Me,music,,201,0,['Romance'],['Music'],['Kids'],[]
52224,Gakitabi!: Akechi no Furusato,ona,,201,0,['Slice of Life'],['Historical'],[],[]
52225,Over the Rainbow,special,,201,0,"['Comedy', 'Fantasy']",[],[],['Orange']
53408,I Love Me 2nd Season,tv,,201,0,[],[],['Kids'],['Oddjob']
51287,Emo Faze,ona,,200,2,"['Action', 'Adventure', 'Fantasy']",[],[],['CG Year']
53249,Fengzi Wuyu: Yinhe Pian,ona,,200,2,"['Action', 'Adventure', 'Fantasy']",[],[],[]
42280,Lotus,movie,,200,1,['Avant Garde'],[],[],[]
42399,Honnouji no Hen,movie,,200,1,[],"['Historical', 'Samurai']",[],[]
55739,Wuhang Zhanshen,ona,,200,1,"['Action', 'Adventure', 'Fantasy']",['Martial Arts'],[],['Ruo Hong Culture']
26239,Tenki ni Naare,ova,,200,0,['Drama'],"['Historical', 'Space']",['Kids'],[]
26309,Ichimai no Etegami,ova,,200,0,['Drama'],[],['Kids'],[]
32229,Ojiichan no Komoriuta,music,,200,0,[],['Music'],['Kids'],[]
32627,Shaka no Shougai,movie,,200,0,[],['Historical'],[],[]
35331,Sugai-kun to Kazoku Ishi,ona,,200,0,['Comedy'],[],[],['DLE']
35700,Korogashi-ya no Pun,special,,200,0,[],[],['Kids'],[]
36221,Plus Kouji,special,,200,0,['Slice of Life'],[],[],[]
36362,Hamburger no Tsukurikata,music,,200,0,[],['Music'],['Kids'],[]
39412,Bakutsuri Bar Hunter Movie: Nazo no Barcode Trial! Bakutsure! Shinkaigyo Poseidon,movie,,200,0,['Adventure'],[],['Kids'],['Toei Animation']
41139,Neppuu Kairiku Bushi Road: Kibou e no Michi,special,,200,0,"['Action', 'Fantasy', 'Sci-Fi']",[],[],[]
42616,Curry to Ieba,music,,200,0,[],['Music'],[],[]
51903,Juejing,ona,,200,0,"['Action', 'Adventure', 'Sci-Fi']",[],[],['Sparkly Key Animation Studio']
53215,Katsuren Omoro Soushi,ona,,200,0,[],['Historical'],[],[]
53794,Chikajou no Mamono,movie,,200,0,"['Action', 'Horror', 'Suspense']",['Survival'],[],[]
54603,Bakeneko Anzu-chan,movie,,200,0,['Fantasy'],[],['Shounen'],"['Shin-Ei Animation', 'Miyu Productions']"
53332,Journey,music,,199,2,[],['Music'],[],[]
39129,Hong Mao Lan Tu: Qi Xia Chuan,tv,,199,1,[],[],['Kids'],[]
32475,Minami no Kuni kara Kita Tegami,music,,199,0,[],['Music'],['Kids'],[]
33060,Ninja Negizou,music,,199,0,[],['Music'],['Kids'],[]
36591,Kerokero Keroppi no Bokura no Ohimesama,ova,,199,0,['Fantasy'],[],['Kids'],[]
37064,Jiiji no e Tegami: Grandfather's Letter,music,,199,0,[],['Music'],['Kids'],[]
37698,Ukkari Pénélope (2017),tv,,199,0,['Slice of Life'],[],['Kids'],[]
38304,Time: Toki no Shiori,music,,199,0,[],['Music'],['Kids'],[]
38752,Rise,music,,199,0,['Sci-Fi'],['Music'],[],[]
41452,Mizushiri Yoriko no Yorinuki Yoriko-san,movie,,199,0,['Avant Garde'],[],[],[]
42762,Happy Happy Birthday,music,,199,0,[],['Music'],['Kids'],['CoMix Wave Films']
43982,Xi Yangyang Yu Hui Tailang: Yangyang Yundonghui,tv,,199,0,"['Comedy', 'Sports']",[],['Kids'],[]
51524,21-seiki,music,,199,0,[],['Music'],['Kids'],[]
55020,Go! Go! Vehicle Zoo,tv,,199,0,[],['Anthropomorphic'],['Kids'],"['OLM', 'Signal.MD']"
48318,Iljimae,tv,,198,2,"['Action', 'Drama', 'Romance']",['Historical'],[],[]
44544,Lalala Demacia Second Season,ona,,198,1,"['Action', 'Fantasy']",[],[],['Transcendence Picture']
30208,Shiritori Mambo,music,,198,0,[],['Music'],['Kids'],[]
34248,Wu Kong Dazhan Er Lang Shen,movie,,198,0,"['Action', 'Adventure']",[],[],[]
35107,Shin Ninja Tamamaru,tv,,198,0,[],['Martial Arts'],['Kids'],[]
36759,Shimajirou to Tanjoubi no Ohoshi-sama,movie,,198,0,['Adventure'],['Space'],['Kids'],"['pH Studio', 'D & D Pictures']"
37801,Gori Papa Ikka no Nougyou wa Omoshiroi,ona,,198,0,['Slice of Life'],[],[],[]
38387,Kimi no Sekai ni Hanataba wo,music,,198,0,[],['Music'],[],[]
38926,Koeda-chan,ona,,198,0,[],[],['Kids'],[]
39012,Capsule Boy 2: Ujuleul Jikyeola,tv,,198,0,['Sci-Fi'],[],['Kids'],[]
40304,It's a Small World,music,,198,0,[],['Music'],[],[]
42274,Kidou,movie,,198,0,['Avant Garde'],[],[],[]
42330,Sansan de Ezuoju Chufang,ona,,198,0,"['Comedy', 'Slice of Life']",[],[],[]
42801,Gummies,special,,198,0,['Avant Garde'],['Music'],[],[]
48519,Rebellion Star,music,,198,0,[],"['Idols (Male)', 'Music']",[],[]
48531,Bigbang Reflection!!,music,,198,0,[],"['Idols (Male)', 'Music']",[],[]
48899,Shouji Li de Huanxiong Xiao Zhen,ona,,198,0,"['Comedy', 'Slice of Life']",[],[],['TthunDer Animation']
26287,Tomoko-chan to Watashi,ova,,197,1,['Comedy'],['School'],['Kids'],[]
41902,Canon T-70: Mirai Toshi-hen,special,,197,1,['Sci-Fi'],[],[],[]
23869,Ji no Nai Hagaki,ova,,197,0,['Slice of Life'],[],[],[]
26331,Jigoku no Soubee,ova,,197,0,"['Comedy', 'Drama']",['Mythology'],['Kids'],[]
30235,Kochira Tamago Outou Negaimasu,ova,,197,0,['Comedy'],['School'],[],[]
31129,Chichi to Ko,special,,197,0,['Drama'],[],[],[]
33132,Shin Kachikachi Yama,movie,,197,0,['Fantasy'],[],[],[]
35534,Tomoyo,music,,197,0,[],['Music'],['Kids'],[]
35783,Off Stage,music,,197,0,[],['Music'],['Kids'],[]
36353,Sabishi Gariya-san Konnichiwa,music,,197,0,[],['Music'],['Kids'],[]
37138,Cute Kenkyuukai,music,,197,0,[],['Music'],[],[]
38641,Shayou,movie,,197,0,['Avant Garde'],['Music'],[],[]
51151,Rhythmens Episode 0,ona,,197,0,['Slice of Life'],[],[],['VCRWORKS']
51531,Aisu,music,,197,0,"['Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']","['Music', 'Parody', 'Space']",[],[]
52688,Shounen Sunday CM: Zettai Karen Children,special,,197,0,"['Action', 'Comedy', 'Supernatural']",[],['Shounen'],[]
53069,Afternoon Class,movie,,197,0,['Comedy'],['School'],[],[]
54648,Fangkemeng: Bu Yuan Zhi Dao de Fangxing Baokemeng?!,ona,,197,0,"['Action', 'Adventure', 'Comedy', 'Fantasy']",[],['Kids'],[]
55753,Okashi na Tensei Mini Anime,ona,,197,0,"['Comedy', 'Gourmet']",[],[],['AQUA ARIS']
50216,Nani Yatte mo Umaku Ikanai,music,,196,2,[],['Music'],[],[]
42172,Dase! Ikevo Gakuen,ona,,196,1,"['Comedy', 'Romance']",[],[],[]
26305,Naita Aka Oni (OVA),ova,,196,0,['Drama'],['Mythology'],['Kids'],[]
27921,Genkichi Jiisan to Kogitsune,ova,,196,0,['Drama'],[],['Kids'],['Toei Animation']
33084,Wa Wa Wa Wappi-chan 2nd Season,tv,,196,0,[],[],['Kids'],[]
33134,Kachikachi Yama (1939),movie,,196,0,['Fantasy'],[],[],[]
35099,Zukkoke Sannin-gumi no Jitensha Kyoushitsu,ova,,196,0,['Drama'],['Educational'],['Kids'],[]
35279,Youkoso! Ecolo Shima,ova,,196,0,[],[],['Kids'],[]
35531,Otsukisama Light,music,,196,0,[],['Music'],['Kids'],[]
36300,Oniichan Zurui,music,,196,0,[],['Music'],['Kids'],[]
37461,Kerakera,music,,196,0,[],['Music'],['Kids'],[]
39435,Oshiri Tantei Movie 1: Curry Naru Jiken,movie,,196,0,"['Comedy', 'Fantasy', 'Mystery']",[],['Kids'],[]
41230,Hajimemashite no Kimochi wo,music,,196,0,[],['Music'],[],[]
41745,An Instant,movie,,196,0,['Avant Garde'],['Music'],[],[]
42144,Jingju Mao Zhi Xinnian de Maoxian,tv,,196,0,"['Action', 'Adventure', 'Comedy', 'Fantasy']",[],['Kids'],['Dazzling Star']
51125,Inamori Asuto no Soccer Kyoushitsu,ona,,196,0,['Sports'],"['Strategy Game', 'Team Sports']",[],['OLM']
51397,Bai Yue Er,ona,,196,0,['Drama'],[],[],[]
51830,Steel Wonder,music,,196,0,[],['Music'],[],['Studio Gohan']
52754,Alita De Shi Lian,ona,,196,0,"['Action', 'Fantasy']",[],[],['Studio Tumble']
54646,Tong Meng Zhi Lu,ona,,196,0,"['Action', 'Adventure', 'Fantasy']",[],['Kids'],[]
11711,Me wo Samase Toragorou,special,,195,1,[],[],['Kids'],[]
25633,Futari no Tarou,ova,,195,0,['Adventure'],[],['Kids'],[]
34192,Yot-chan no Fushigina Crayon,ova,,195,0,['Fantasy'],[],['Kids'],[]
35170,Wagaya no Koutsuu Anzen: Chichi to no Yakusoku,ova,,195,0,[],['Educational'],['Kids'],[]
35452,Hamidashi CoroCoro,ona,,195,0,['Comedy'],['Parody'],[],[]
35956,Lulin Da Maoxian: Tangguo Shijie,movie,,195,0,"['Adventure', 'Fantasy']",[],[],['Shanghai Hippo Animation']
37009,Watashi wa Buranko,music,,195,0,[],['Music'],['Kids'],[]
38305,Ohayou no Uta,music,,195,0,[],['Music'],['Kids'],[]
39664,Gifu no Tatekayoko,tv,,195,0,['Comedy'],[],['Kids'],[]
39925,Shimauma to Lion,music,,195,0,[],['Music'],['Kids'],[]
40837,Love: Sayonara wa Iwanai,music,,195,0,[],['Music'],[],[]
40905,Tsuki no Buranko,music,,195,0,['Romance'],['Music'],['Kids'],[]
43398,Feather (Overdrive Version),music,,195,0,[],['Music'],[],[]
48525,Last Lament,music,,195,0,[],"['Idols (Male)', 'Music']",[],[]
48540,Holy Angel's Carol,music,,195,0,[],"['Idols (Male)', 'Music']",[],[]
48558,Emerald Planet,music,,195,0,[],"['Idols (Male)', 'Music']",[],[]
48560,"Play ""Tag""",music,,195,0,[],"['Idols (Male)', 'Music']",[],[]
49843,Zannen na Ikimono Jiten the Movie,movie,,195,0,"['Comedy', 'Slice of Life']",[],['Kids'],['Fanworks']
50289,Rhythmens,ona,,195,0,['Slice of Life'],[],[],['VCRWORKS']
50318,Prima Stella,music,,195,0,['Fantasy'],['Music'],[],[]
51442,Mermaid,music,,195,0,[],['Music'],[],[]
49450,Oishinbo Pilot,special,,194,2,['Slice of Life'],[],['Seinen'],['Shin-Ei Animation']
26107,Miitsuketa!,ova,,194,0,['Drama'],[],['Kids'],['Toei Animation']
26133,Paper Cranes Story: Kenta to Maiko,ova,,194,0,['Fantasy'],['Historical'],['Kids'],[]
26271,Meiji Ishin wo Tsukuriageta Hitobito,ova,,194,0,['Drama'],"['Historical', 'Samurai']",['Kids'],[]
30762,Soumubu Sououka Yamaguchi Roppeita: Saibanin Project Hajimemasu!,ova,,194,0,['Slice of Life'],['Educational'],[],[]
30981,Hotaru no Mau Machi de,ova,,194,0,['Drama'],[],['Kids'],[]
35100,Zukkoke Sannin-gumi no Bousai Kyoushitsu,ova,,194,0,['Drama'],['Educational'],['Kids'],[]
35149,Zukkoke Sannin-gumi no Koutsuu Anzen,ova,,194,0,['Drama'],['Educational'],['Kids'],[]
36384,Mama no Kekkon,music,,194,0,[],['Music'],['Kids'],[]
40794,Tsuyoku,music,,194,0,['Drama'],['Music'],[],[]
41277,Rainbow Ruby,tv,,194,0,['Fantasy'],['Mahou Shoujo'],['Kids'],[]
42033,Jingju Mao,tv,,194,0,"['Action', 'Adventure', 'Comedy', 'Fantasy']",[],['Kids'],['Dazzling Star']
48562,Only Your Stars! (Trickstar Ver.),music,,194,0,[],"['Idols (Male)', 'Music']",[],[]
52053,Zannen na Ikimono Jiten (2022),tv,,194,0,['Comedy'],['Educational'],[],[]
52618,Shounen Sunday CM: H2,special,,194,0,['Sports'],[],['Shounen'],[]
52923,Papa ga Tonda Asa,special,,194,0,"['Avant Garde', 'Horror', 'Suspense']","['Gore', 'Psychological']",[],[]
52368,AOTU Shijie 4,ona,,193,2,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['Super Power'],[],['7doc']
37762,Chiisana Kinomi,music,,193,1,[],['Music'],['Kids'],[]
38614,Power Battle Watch Car: Watch Gamyeon-ui Yeogseub,movie,,193,1,[],['Racing'],['Kids'],['SAMG Entertainment ']
42147,Jingju Mao Zhi Jiaota Shidi,ona,,193,1,"['Action', 'Adventure', 'Comedy', 'Fantasy']",[],['Kids'],[]
43433,Alice no Kisetsu,music,,193,1,['Fantasy'],['Music'],['Kids'],[]
52857,Nipple!!,movie,,193,1,['Comedy'],[],[],[]
55637,Tsuki no Hana,music,,193,1,[],"['Mahou Shoujo', 'Music']",[],[]
26103,Namae... Sore wa Moeru Inochi,ova,,193,0,['Drama'],[],['Kids'],['Toei Animation']
29381,Kai Douryoku,movie,,193,0,"['Avant Garde', 'Sci-Fi']",[],[],[]
33320,Suijungenten​,movie,,193,0,['Award Winning'],[],[],[]
36359,TV ga Kita Hi,music,,193,0,[],['Music'],['Kids'],[]
39154,Mary Bell no Koutsuu Anzen,ova,,193,0,[],['Educational'],['Kids'],[]
42105,Tetopettenson (2009),music,,193,0,[],['Music'],[],[]
43323,Timeless Tree,music,,193,0,['Avant Garde'],['Music'],[],['Saigo no Shudan']
48979,Ba Luo Bo,movie,,193,0,['Comedy'],[],['Kids'],[]
49997,Berg,music,,193,0,[],['Music'],[],[]
51997,Akachan Honbuchou 3rd Season,tv,,193,0,['Comedy'],['Workplace'],['Seinen'],['Tomovies']
26241,Inochi Kagayaku Akari,ova,,192,1,['Drama'],[],['Kids'],[]
51823,5-tsu no Yubi no Niwa,movie,,192,1,['Avant Garde'],['Music'],[],[]
9956,The Primitives: Bongo and Grunge,tv,,192,0,['Comedy'],[],[],[]
26247,Mina no Egao,ova,,192,0,['Drama'],['Educational'],['Kids'],[]
32472,Okoru yo!,music,,192,0,[],['Music'],['Kids'],[]
35049,Minna ga Shitteru: Kokoro Atatamaru Natsukashii Ohanashi Series,ova,,192,0,"['Adventure', 'Fantasy', 'Romance', 'Supernatural']",['Historical'],['Kids'],[]
36391,Lu La La,music,,192,0,[],['Music'],['Kids'],[]
36810,Shijin to Tsubame,music,,192,0,[],['Music'],['Kids'],[]
37198,Senaka de Twist,music,,192,0,[],['Music'],['Kids'],[]
39914,Kaze Iro no Tonbo,music,,192,0,[],['Music'],['Kids'],[]
42909,Minami no Shima no Hanayome-san,music,,192,0,[],['Music'],['Kids'],[]
47983,Ushigaeru,ona,,192,0,['Action'],[],[],[]
48529,Blooming World,music,,192,0,[],"['Idols (Male)', 'Music']",[],[]
52071,Midori no Makibao: Owaranai Chоusen!!,special,,192,0,['Comedy'],['Racing'],[],[]
52877,Yeon-ui Pyeonji PV,ona,,192,0,"['Adventure', 'Drama', 'Mystery']",['School'],[],[]
23727,Kansuke-san to Fushigi na Jitensha,movie,,191,0,['Fantasy'],[],['Kids'],[]
35176,Ojarumaru no Koutsuu Anzen,ova,,191,0,[],['Educational'],['Kids'],[]
35488,Dan Fumi no Ohanashi Channel,ova,,191,0,['Fantasy'],[],['Kids'],[]
35493,Chuukichi wa Kaetta,movie,,191,0,[],['Historical'],[],[]
35532,Moufu no Hi,music,,191,0,[],['Music'],['Kids'],[]
35536,Kaakaa Karasu no Kanzaburou,music,,191,0,[],['Music'],['Kids'],[]
35611,FunaQ: Funassyi to Soutai-kun,ona,,191,0,['Slice of Life'],[],[],[]
36735,Capsule Samurai,tv,,191,0,['Comedy'],"['Music', 'Samurai']",[],[]
36748,Aurora wo Mita Kyouryuu-tachi,movie,,191,0,['Adventure'],[],[],['pH Studio']
38552,Sawai Seiyaki Kabushikigaisha CMs,ona,,191,0,[],['Music'],['Kids'],[]
42003,Vocaloid Culture,music,,191,0,[],['Music'],[],[]
42619,Jyou Jyou,music,,191,0,[],['Music'],['Kids'],[]
49332,The Dawn of Ape,movie,,191,0,['Avant Garde'],[],[],[]
50073,Diamond City,music,,191,0,[],['Music'],[],[]
50639,Sanbunteki Life,music,,191,0,[],['Music'],[],[]
52056,Babel Circus,music,,191,0,[],['Music'],[],[]
52579,From Tokyo,music,,191,0,[],['Music'],[],['Hurray!']
26095,Kono Sora no Shita de,ova,,190,0,['Drama'],[],['Kids'],['Toei Animation']
26109,Kokoro no Koukyougaku,ova,,190,0,['Drama'],[],['Kids'],['Toei Animation']
26147,Nagasaki no Kouma,movie,,190,0,[],['Historical'],['Kids'],[]
29209,Tomodachi de Iyou ne,tv,,190,0,['Slice of Life'],[],['Kids'],[]
30931,Usagi to Kame no Koutsuu Anzen,ova,,190,0,"['Drama', 'Fantasy']",['Educational'],['Kids'],['Toei Animation']
31005,Souta no Chikai: Sabetsu ni Makenai Chikara,ova,,190,0,['Drama'],['Historical'],['Kids'],[]
37066,Okome Kakurenbo,music,,190,0,[],['Music'],['Kids'],[]
37731,Oh Baby Plus,music,,190,0,['Sci-Fi'],['Music'],[],[]
37944,Hello Cocomong 2,tv,,190,0,[],['Music'],['Kids'],[]
40573,Sotsugyou Mae: 10-hi de 100 no Dekigoto,music,,190,0,[],['Music'],['Kids'],[]
40641,Little Wonders: Sneeze,special,,190,0,[],[],['Kids'],['DandeLion Animation Studio']
40863,Oshiri Tantei Movie 2: Tentoumushi Iseki no Nazo,movie,,190,0,"['Comedy', 'Fantasy', 'Mystery']",[],['Kids'],['Toei Animation']
41546,Ninja Box 3rd Season,ona,,190,0,"['Action', 'Comedy', 'Fantasy']",[],['Kids'],[]
